tau	0.970122
tau	0.692891
tau	1.05451
tau	0.647028
tau	1.0894
tau	0.700428
tau	0.575874
tau	0.65683
tau	0.789857
tau	0.777269
tau	0.757798
tau	0.729383
tau	0.567172
tau	0.713873
tau	0.831134
tau	0.870995
tau	0.667043
tau	0.974299
tau	0.572504
tau	1.22124
tau	1.02085
tau	0.652116
tau	0.800529
tau	0.506078
tau	0.861316
tau	0.965573
tau	0.900514
tau	0.799033
tau	0.853554
tau	0.491588
tau	0.716092
tau	0.786329
tau	0.878484
tau	0.862643
tau	0.577546
tau	0.606726
tau	0.781572
tau	0.630298
tau	0.737588
tau	0.772424
tau	0.828978
tau	0.787645
tau	0.719371
tau	0.746654
tau	0.963439
tau	0.711893
tau	0.79161
tau	1.13071
tau	0.813936
tau	0.646574
tau	0.797297
tau	1.03515
tau	0.786588
tau	0.63182
tau	0.766426
tau	0.466705
tau	0.793469
tau	0.859005
tau	0.656092
tau	0.546487
tau	0.698559
tau	0.828877
tau	0.975005
tau	0.913246
tau	0.754715
tau	1.08528
tau	0.599148
tau	1.00603
tau	0.851785
tau	0.869072
tau	0.819694
tau	0.812979
tau	0.646544
tau	0.894753
tau	0.74998
tau	0.859059
tau	0.796859
tau	0.468569
tau	0.587406
tau	0.809921
tau	1.05761
tau	0.624384
tau	0.817766
tau	0.749768
tau	0.513647
tau	0.784456
tau	1.04263
tau	0.730992
tau	1.0714
tau	0.684254
tau	0.810939
tau	0.832594
tau	0.762176
tau	0.74014
tau	1.05239
tau	0.769074
tau	0.694379
tau	0.822814
tau	0.598233
tau	1.00677
